"Date","Hour","State Library","Collins Place (South)","Collins Place (North)","Flagstaff Station","Melbourne Central","Town Hall (West)","Bourke Street Mall (North)","Bourke Street Mall (South)","Australia on Collins","Southern Cross Station","Victoria Point","New Quay","Waterfront City","Webb Bridge","Princes Bridge","Flinders St Station Underpass","Sandridge Bridge","Birrarung Marr","QV Market-Elizabeth (West)","Flinders St-Elizabeth St (East)","Spencer St-Collins St (North)","Spencer St-Collins St (South)","Bourke St-Russell St (West)","Convention/Exhibition Centre","Chinatown-Swanston St (North)","Chinatown-Lt Bourke St (South)","QV Market-Peel St","Vic Arts Centre","Lonsdale St (South)","Lygon St (West)","Flinders St-Spring St (West)","Flinders St-Spark Lane","Alfred Place","Queen Street (West)","Lygon Street (East)","Flinders St-Swanston St (West)","Spring St-Lonsdale St (South)"
"06/01/2015",8,38,1411,1264,3775,689,857,0,532,0,2073,297,281,50,358,1384,2033,1079,0,463,2184,2486,937,248,0,209,0,142,1598,247,155,284,196,405,NA,NA,NA,NA
"06/01/2015",9,25,829,580,1421,651,1048,0,712,0,847,174,180,28,170,1094,1232,504,0,526,1538,1388,570,221,0,180,0,138,1113,240,129,200,123,321,NA,NA,NA,NA
"06/01/2015",10,57,580,369,659,944,1712,0,1331,0,315,157,173,52,159,1084,1027,369,0,870,1653,1101,525,379,0,285,0,192,1025,435,203,134,140,305,NA,NA,NA,NA
"06/01/2015",11,79,525,252,571,679,2423,0,2001,0,341,182,270,53,185,1509,1396,506,0,1100,2072,1001,565,482,0,467,0,202,1507,501,246,117,140,255,NA,NA,NA,NA
"06/01/2015",12,123,1425,494,849,1929,3553,0,3315,0,764,365,468,184,618,1912,2031,708,0,1777,2947,1838,812,1012,0,1084,0,369,1651,1008,470,220,301,696,NA,NA,NA,NA
"06/01/2015",13,161,1444,500,936,2378,3728,0,3945,0,718,322,489,146,574,2009,2277,684,0,1722,3200,1671,882,1114,0,1161,0,289,1780,972,577,224,309,638,NA,NA,NA,NA
"06/01/2015",14,108,578,318,634,2452,3662,0,3011,0,341,144,336,116,239,2017,1814,654,0,1231,2917,1213,612,719,0,909,0,264,1507,672,418,140,210,280,NA,NA,NA,NA
"06/01/2015",15,99,489,413,816,2297,3481,0,2758,0,531,179,266,83,195,2059,1665,770,0,787,2881,1361,576,691,0,885,0,187,1557,688,582,123,203,242,NA,NA,NA,NA
"06/01/2015",16,106,568,752,1738,2177,3324,0,2716,0,1188,344,258,85,314,2096,1901,897,0,643,3248,2066,760,825,0,915,0,136,1406,684,370,242,242,254,NA,NA,NA,NA
"06/01/2015",17,146,1002,1348,3066,2421,3036,0,2365,0,2000,511,363,107,536,2650,2748,1662,0,507,3865,2651,976,927,0,1022,0,179,1825,774,437,369,327,318,NA,NA,NA,NA
"06/01/2015",18,105,631,491,943,2235,2390,0,1507,0,637,264,391,91,317,1726,1780,909,0,447,2537,1354,598,937,0,1077,0,163,1098,771,563,150,232,204,NA,NA,NA,NA
"06/01/2015",19,80,295,160,350,2120,1807,0,728,0,177,143,405,133,156,1245,1140,509,0,321,1846,707,312,858,0,1069,0,115,723,867,741,74,135,142,NA,NA,NA,NA
"06/01/2015",20,20,304,138,192,1947,1656,0,479,0,128,86,477,143,134,1172,1077,460,0,261,1598,483,265,866,0,879,0,94,521,666,1068,57,122,73,NA,NA,NA,NA
"06/01/2015",21,15,195,99,145,1467,1522,0,307,0,101,57,371,128,103,1143,925,416,0,252,1381,382,211,652,0,739,0,87,479,554,973,64,106,82,NA,NA,NA,NA
"06/01/2015",22,38,116,43,105,1103,876,0,189,0,60,31,207,69,53,868,763,421,0,208,884,288,148,572,0,484,0,55,348,422,687,33,60,100,NA,NA,NA,NA
"06/01/2015",23,35,110,42,78,726,1201,0,141,0,29,19,77,27,23,403,410,262,0,117,574,180,104,320,0,287,0,43,187,288,375,28,52,22,NA,NA,NA,NA
"07/01/2015",0,7,50,13,43,264,256,0,60,0,15,7,39,18,12,172,207,70,0,91,270,70,62,199,0,115,0,32,108,188,156,13,12,6,NA,NA,NA,NA
"07/01/2015",1,2,22,4,16,99,106,0,26,0,7,2,20,13,2,79,39,21,0,60,109,44,17,99,0,67,0,16,26,100,68,8,14,11,NA,NA,NA,NA
"07/01/2015",2,2,7,3,16,50,39,0,18,0,4,5,5,0,5,33,34,12,0,22,54,17,16,78,0,36,0,6,13,48,29,2,0,4,NA,NA,NA,NA
"07/01/2015",3,0,5,1,11,49,25,0,10,0,4,0,5,2,1,42,18,7,0,18,35,18,20,69,0,12,0,6,33,31,2,2,10,15,NA,NA,NA,NA
"07/01/2015",4,0,17,2,8,33,36,0,20,0,2,5,4,1,1,30,14,49,0,16,40,25,14,104,0,19,0,1,44,50,7,0,4,0,NA,NA,NA,NA
"07/01/2015",5,0,37,15,51,49,80,0,26,0,33,11,20,5,24,77,85,75,0,31,108,105,33,23,0,11,0,8,102,16,5,18,12,33,NA,NA,NA,NA
"07/01/2015",6,0,128,106,376,110,122,0,62,0,240,62,62,9,96,212,294,207,0,57,411,397,155,60,0,39,0,12,210,55,28,38,32,46,NA,NA,NA,NA
"07/01/2015",7,1,559,461,1482,322,433,0,204,0,953,211,181,30,238,622,913,532,0,185,1055,1268,501,111,0,70,0,71,679,117,47,140,105,199,NA,NA,NA,NA
"07/01/2015",8,6,1409,1205,3598,658,808,0,519,0,1902,327,286,50,411,1294,1967,1085,0,323,2111,2455,973,220,0,172,0,128,1488,232,154,305,177,399,NA,NA,NA,NA
"07/01/2015",9,39,882,614,1436,707,1040,0,830,0,800,167,174,13,190,1052,1271,499,0,377,1592,1388,597,209,0,168,0,98,995,257,119,221,162,375,NA,NA,NA,NA
"07/01/2015",10,15,548,321,586,888,1628,0,1361,0,316,122,285,28,116,1011,972,406,0,458,1684,1143,509,331,0,319,0,109,1027,388,223,109,115,308,NA,NA,NA,NA
"07/01/2015",11,13,469,249,433,770,2215,0,1903,0,311,174,120,21,152,1280,1228,422,0,578,1965,1082,423,459,0,488,0,147,1403,488,213,107,127,293,NA,NA,NA,NA
"07/01/2015",12,34,1280,438,742,1748,3151,0,3022,0,769,329,191,51,410,1573,1807,502,0,871,2618,1672,707,852,0,976,0,165,1597,807,398,154,187,726,NA,NA,NA,NA
"07/01/2015",13,25,1275,433,768,1625,3238,0,3092,0,720,280,177,44,337,1409,1767,407,0,738,2506,1471,651,836,0,852,0,123,1535,857,387,183,198,594,NA,NA,NA,NA
"07/01/2015",14,29,554,241,530,1419,2731,0,2438,0,322,131,153,42,124,1473,1266,384,0,584,2138,1062,496,581,0,631,0,103,1320,652,314,118,143,248,NA,NA,NA,NA
"07/01/2015",15,13,399,325,825,1250,2581,0,2046,0,414,162,93,9,144,1380,1277,552,0,463,2073,1252,422,554,0,416,0,96,1102,561,318,91,83,150,NA,NA,NA,NA
"07/01/2015",16,38,550,688,1688,1726,2765,0,2144,0,1145,324,107,42,259,1626,1600,771,0,611,2643,1880,799,562,0,704,0,121,1447,600,276,208,123,235,NA,NA,NA,NA
"07/01/2015",17,32,963,1261,2967,2082,2767,0,2073,0,1978,467,230,61,456,2113,2527,1377,0,1021,3390,2527,895,828,0,892,0,264,1659,675,333,348,265,302,NA,NA,NA,NA
"07/01/2015",18,34,648,460,963,1903,2159,0,1453,0,618,290,236,58,273,1505,1599,789,0,1431,2480,1226,480,712,0,919,0,409,1105,716,508,154,179,256,NA,NA,NA,NA
"07/01/2015",19,20,299,202,383,1850,1600,0,642,0,207,182,327,87,122,1069,1149,520,0,1426,1736,708,299,658,0,838,0,393,675,666,800,77,140,186,NA,NA,NA,NA
"07/01/2015",20,22,309,131,235,1640,1215,0,472,0,117,94,383,111,99,952,968,412,0,1350,1514,494,220,592,0,799,0,424,447,597,1059,40,104,130,NA,NA,NA,NA
"07/01/2015",21,17,224,85,182,1423,1008,0,338,0,95,48,357,125,77,1053,855,403,0,971,1297,421,188,596,0,690,0,426,468,531,1172,40,95,94,NA,NA,NA,NA
"07/01/2015",22,5,181,82,104,1027,701,0,213,0,54,30,193,68,40,750,732,382,0,666,920,239,124,436,0,478,0,228,280,455,854,42,85,109,NA,NA,NA,NA
"07/01/2015",23,2,135,49,79,703,493,0,134,0,33,7,60,29,25,416,418,248,0,193,598,152,116,336,0,248,0,69,148,295,328,19,89,53,NA,NA,NA,NA
"08/01/2015",0,0,49,13,41,220,214,0,85,0,17,11,22,14,9,142,184,136,0,126,277,122,38,195,0,103,0,19,49,131,150,11,18,13,NA,NA,NA,NA
"08/01/2015",1,0,15,8,18,143,118,0,117,0,10,0,9,3,5,49,54,31,0,61,72,36,21,122,0,55,0,15,13,140,56,3,5,7,NA,NA,NA,NA
"08/01/2015",2,0,17,5,21,35,44,0,65,0,6,1,2,0,1,28,29,11,0,39,62,13,12,67,0,39,0,4,10,55,16,4,3,19,NA,NA,NA,NA
"08/01/2015",3,0,7,3,9,35,42,0,26,0,4,0,0,0,0,45,22,4,0,23,55,18,9,68,0,18,0,2,37,46,2,0,4,3,NA,NA,NA,NA
"08/01/2015",4,0,11,5,5,30,43,0,26,0,1,4,5,2,2,53,21,41,0,20,41,27,12,70,0,8,0,3,54,13,8,3,4,7,NA,NA,NA,NA
"08/01/2015",5,0,42,22,52,65,75,0,19,0,29,13,12,0,18,81,76,80,0,49,83,126,28,34,0,20,0,6,92,18,4,14,11,14,NA,NA,NA,NA
"08/01/2015",6,0,138,108,396,107,156,0,45,0,270,50,49,7,72,208,297,190,0,112,387,417,132,75,0,27,0,22,216,45,32,48,35,58,NA,NA,NA,NA
"08/01/2015",7,25,582,515,1515,314,407,0,179,0,1004,210,165,20,183,624,972,494,0,272,1094,1260,398,147,0,91,0,82,670,126,55,127,81,157,NA,NA,NA,NA
"08/01/2015",8,13,1373,1274,3691,640,817,0,458,0,2209,342,255,37,339,1347,2089,1066,0,469,2123,2507,817,224,0,179,0,143,1294,241,148,298,189,392,NA,NA,NA,NA
"08/01/2015",9,8,879,696,1608,722,1145,0,748,0,1082,196,180,30,151,1084,1152,526,0,547,1501,1508,522,241,0,202,0,109,944,254,126,212,131,375,NA,NA,NA,NA
"08/01/2015",10,9,483,335,603,936,1619,0,1271,0,321,154,137,31,129,1092,1016,382,0,720,1643,1102,463,349,0,279,0,196,1040,362,180,146,121,324,NA,NA,NA,NA
"08/01/2015",11,16,540,286,654,1217,2339,0,1982,0,278,138,167,30,155,1339,1221,517,0,1064,1954,1036,488,547,0,575,0,244,1459,510,232,131,123,307,NA,NA,NA,NA
"08/01/2015",12,28,1488,463,819,2271,3522,0,3303,0,752,337,382,112,469,1802,2039,663,0,1681,2738,1711,749,1028,0,1054,0,329,1716,1035,423,186,242,744,NA,NA,NA,NA
"08/01/2015",13,41,1357,419,849,2317,3804,0,3599,0,635,301,436,117,424,1999,2134,724,0,1670,3051,1613,772,1043,0,1066,0,269,1927,993,507,185,228,712,NA,NA,NA,NA
"08/01/2015",14,32,612,324,565,2175,3512,0,2924,0,384,164,270,73,216,1929,1629,614,0,1185,2580,1138,595,761,0,872,0,212,1777,798,477,137,186,351,NA,NA,NA,NA
"08/01/2015",15,19,522,355,867,2031,3312,0,2851,0,441,167,196,45,181,1841,1596,690,0,747,2644,1316,540,686,0,776,0,200,1518,708,475,144,201,226,NA,NA,NA,NA
"08/01/2015",16,30,600,708,1730,1913,3168,0,2541,0,1072,313,158,28,219,1821,1691,837,0,509,2865,2006,672,764,0,729,0,182,1387,651,289,252,218,252,NA,NA,NA,NA
"08/01/2015",17,25,1151,1264,3203,2186,3249,0,2344,0,1957,413,274,57,474,2360,2541,1607,0,603,3604,2574,823,832,0,900,0,190,1738,818,398,303,302,356,NA,NA,NA,NA
"08/01/2015",18,26,626,511,1008,2034,2591,0,1610,0,633,265,405,70,247,1523,1475,878,0,454,2720,1286,506,783,0,1019,0,164,1193,704,521,137,216,240,NA,NA,NA,NA
"08/01/2015",19,21,364,211,357,1747,1890,0,1268,0,190,142,290,64,136,1102,1026,556,0,339,2041,648,210,778,0,1000,0,105,666,710,781,81,145,189,NA,NA,NA,NA
"08/01/2015",20,21,321,114,205,1623,1939,0,832,0,104,102,421,86,97,1117,856,400,0,326,1732,430,245,786,0,875,0,101,550,627,1001,73,157,112,NA,NA,NA,NA
"08/01/2015",21,16,270,86,143,1562,1912,0,461,0,90,67,430,137,86,1289,978,465,0,227,1467,370,185,563,0,743,0,71,567,594,764,45,110,177,NA,NA,NA,NA
"08/01/2015",22,11,175,87,107,1177,1200,0,278,0,54,32,218,63,43,791,692,407,0,191,1094,265,152,547,0,466,0,54,288,471,582,49,116,86,NA,NA,NA,NA
"08/01/2015",23,2,107,49,87,829,804,0,173,0,34,11,79,31,25,505,547,283,0,137,862,178,113,474,0,304,0,23,217,444,477,26,45,71,NA,NA,NA,NA
"09/01/2015",0,1,47,17,48,450,886,0,147,0,19,1,31,4,10,259,197,131,0,82,361,112,61,324,0,148,0,21,73,287,143,9,32,22,NA,NA,NA,NA
"09/01/2015",1,0,25,13,14,168,182,0,98,0,8,4,10,6,2,124,83,26,0,83,121,21,19,258,0,85,0,18,42,178,66,6,15,10,NA,NA,NA,NA
"09/01/2015",2,0,11,3,3,123,130,0,63,0,3,2,9,2,1,66,45,20,0,58,61,12,13,159,0,69,0,13,28,134,24,9,6,13,NA,NA,NA,NA
"09/01/2015",3,0,2,1,14,154,82,0,22,0,7,0,9,5,0,58,47,19,0,27,23,11,16,173,0,30,0,18,30,120,10,5,6,4,NA,NA,NA,NA
"09/01/2015",4,0,9,2,8,47,61,0,16,0,1,5,2,1,0,56,38,49,0,34,59,29,14,215,0,13,0,7,42,102,12,3,10,2,NA,NA,NA,NA
"09/01/2015",5,0,25,15,56,69,71,0,65,0,29,17,9,2,13,80,83,61,0,60,100,114,22,66,0,8,0,7,91,31,4,10,12,11,NA,NA,NA,NA
"09/01/2015",6,1,131,102,411,119,169,0,178,0,219,53,38,6,62,216,276,187,0,78,366,364,109,86,0,25,0,25,167,61,27,37,27,47,NA,NA,NA,NA
"09/01/2015",7,8,553,531,1613,245,385,0,186,0,849,202,92,16,163,620,879,522,0,239,1047,1241,388,118,0,70,0,67,495,125,68,100,94,141,NA,NA,NA,NA
"09/01/2015",8,24,1539,1411,4617,533,829,0,429,0,2101,377,148,29,381,1462,2051,1406,0,433,1924,2362,916,174,0,164,68,164,1035,307,127,271,184,295,NA,NA,NA,NA
"09/01/2015",9,14,928,756,1954,520,1029,0,680,0,992,183,74,4,156,1036,1196,569,0,582,1424,1406,675,232,0,178,85,170,801,273,115,183,125,387,NA,NA,NA,NA
"09/01/2015",10,12,520,307,614,789,1637,0,1250,0,323,141,94,23,120,1073,891,398,0,682,1427,1204,497,338,0,279,186,223,985,369,201,95,141,336,NA,NA,NA,NA
"09/01/2015",11,11,506,328,537,1142,2324,0,1905,0,312,144,170,30,135,1392,1134,458,0,982,1762,1053,497,469,0,504,306,236,1408,535,196,110,126,237,NA,NA,NA,NA
"09/01/2015",12,36,1204,465,769,2117,3308,0,2941,0,783,340,234,56,463,1811,1832,615,0,1546,2396,1832,598,1083,0,1058,711,297,1699,1028,479,152,234,860,NA,NA,NA,NA
"09/01/2015",13,42,1249,426,777,2234,3777,0,3549,0,729,333,309,85,397,1854,1965,655,0,1618,2861,1561,663,1219,0,1061,723,296,1690,1056,596,186,239,678,NA,NA,NA,NA
"09/01/2015",14,31,601,306,615,2122,3502,0,3143,0,445,156,276,58,208,1956,1564,582,0,1357,2684,1125,552,856,0,978,586,325,1796,822,438,131,172,315,NA,NA,NA,NA
"09/01/2015",15,45,532,431,844,2182,3523,0,2922,0,609,185,250,51,216,1954,1597,749,0,1089,2788,1361,530,740,0,895,507,211,1705,725,441,144,162,286,NA,NA,NA,NA
"09/01/2015",16,27,658,750,1706,1996,3435,0,3060,0,1282,309,243,51,296,2154,1827,971,0,836,3144,2018,619,805,0,900,450,190,1780,744,381,231,227,271,NA,NA,NA,NA
"09/01/2015",17,63,920,1187,2670,2372,3586,0,2858,0,1628,417,279,65,422,2882,2454,1360,0,610,3621,2447,741,973,0,985,638,172,2552,979,419,321,277,393,NA,NA,NA,NA
"09/01/2015",18,35,646,438,878,2167,2825,0,1952,0,482,208,229,52,230,1797,1638,804,0,454,2743,1231,433,909,0,1108,905,149,1472,913,597,195,228,256,NA,NA,NA,NA
"09/01/2015",19,36,376,217,321,1792,2234,0,1312,0,201,104,186,39,137,1406,1084,526,0,394,1946,725,315,885,0,1191,1040,131,1073,931,692,91,150,205,NA,NA,NA,NA
"09/01/2015",20,37,338,128,168,1878,2020,0,1069,0,104,114,215,49,103,1002,907,409,0,265,1702,438,216,902,0,1087,849,86,631,819,759,28,110,120,NA,NA,NA,NA
"09/01/2015",21,15,256,77,129,1752,1492,0,532,0,104,94,80,23,81,1325,866,443,0,266,1532,385,237,731,0,805,708,103,1023,799,841,59,82,131,NA,NA,NA,NA
"09/01/2015",22,19,210,79,106,1195,1186,0,299,0,57,68,35,8,47,941,734,330,0,175,1153,400,218,651,0,511,565,78,497,755,533,82,174,60,NA,NA,NA,NA
"09/01/2015",23,9,154,83,119,1125,768,0,242,0,28,14,45,14,29,486,603,395,0,191,837,213,125,549,0,368,391,73,199,558,427,47,103,72,NA,NA,NA,NA
"10/01/2015",0,3,74,40,49,682,502,0,129,0,17,24,38,59,7,305,273,218,0,141,509,132,107,456,0,239,357,33,94,415,256,24,36,36,NA,NA,NA,NA
"10/01/2015",1,5,48,22,24,382,326,0,103,0,10,13,3,19,4,181,153,94,0,107,251,46,45,433,0,285,208,17,58,345,121,7,11,13,NA,NA,NA,NA
"10/01/2015",2,1,30,12,11,220,198,0,39,0,5,5,0,1,2,108,98,37,0,99,117,23,24,279,0,152,121,23,42,247,49,13,13,44,NA,NA,NA,NA
"10/01/2015",3,0,10,9,15,152,168,0,46,0,6,8,2,0,3,67,76,38,0,83,119,27,19,211,0,68,72,12,44,143,18,10,3,27,NA,NA,NA,NA
"10/01/2015",4,0,25,6,6,59,94,0,39,0,6,7,8,1,2,40,45,55,0,73,83,29,12,166,0,44,29,9,30,91,20,8,18,19,NA,NA,NA,NA
"10/01/2015",5,0,22,12,7,65,74,0,19,0,4,3,7,0,0,33,53,72,0,68,90,42,14,108,0,14,15,11,36,48,8,1,3,25,NA,NA,NA,NA
"10/01/2015",6,0,50,19,11,100,78,0,32,0,27,10,13,2,10,54,89,80,0,126,137,95,45,63,0,14,12,32,51,71,9,12,21,92,NA,NA,NA,NA
"10/01/2015",7,2,50,29,27,235,167,0,95,0,51,25,18,6,36,152,214,120,0,170,332,244,99,79,0,48,25,65,150,68,35,28,72,79,NA,NA,NA,NA
"10/01/2015",8,1,102,76,53,241,377,0,222,0,64,38,41,13,56,239,301,171,0,368,568,379,148,69,0,129,48,146,218,93,37,39,40,197,NA,NA,NA,NA
"10/01/2015",9,2,156,56,66,487,764,0,515,0,89,55,126,22,72,460,633,269,0,623,875,485,187,153,0,145,116,250,448,188,74,49,57,243,NA,NA,NA,NA
"10/01/2015",10,7,181,120,108,706,1274,0,993,0,93,43,228,30,125,962,822,381,0,1008,1295,642,279,321,0,296,229,293,831,330,112,92,93,489,NA,NA,NA,NA
"10/01/2015",11,81,253,108,112,1103,2025,0,1781,0,103,78,255,60,159,1492,1068,482,0,1412,1594,737,276,471,0,529,384,430,1286,480,218,76,150,430,NA,NA,NA,NA
"10/01/2015",12,64,318,132,132,1655,2614,0,2101,0,162,77,328,112,158,1913,1335,557,0,1836,2036,763,317,620,0,883,556,433,1722,616,384,76,143,376,NA,NA,NA,NA
"10/01/2015",13,58,319,162,117,2027,2967,0,2501,0,106,55,346,116,146,1884,1456,598,0,1857,2282,648,291,718,0,1067,629,427,1788,724,418,54,210,245,NA,NA,NA,NA
"10/01/2015",14,192,368,152,91,2232,3307,0,3043,0,114,85,373,126,182,2212,1450,660,0,1653,2433,717,354,815,0,1095,587,366,2255,795,523,68,161,354,NA,NA,NA,NA
"10/01/2015",15,184,357,146,75,2317,3429,0,3243,0,153,50,479,98,209,2346,1688,850,0,1337,2682,792,381,945,0,958,591,325,1957,784,467,60,192,282,NA,NA,NA,NA
"10/01/2015",16,164,396,168,106,2148,3505,0,3191,0,101,77,395,114,200,2316,1600,872,0,717,2652,671,369,920,0,985,516,179,2063,768,507,112,247,326,NA,NA,NA,NA
"10/01/2015",17,136,343,174,88,2024,2822,0,2322,0,104,92,352,76,156,1975,1595,765,0,415,2538,692,327,789,0,1046,603,118,1380,666,625,111,233,384,NA,NA,NA,NA
"10/01/2015",18,125,476,145,100,2084,2373,0,1430,0,135,131,439,148,136,1835,1304,698,0,363,2254,552,339,957,0,1066,760,139,1140,853,799,156,246,349,NA,NA,NA,NA
"10/01/2015",19,200,386,105,66,2067,1977,0,746,0,87,116,386,166,101,1494,1135,473,0,349,1775,377,192,918,0,1200,1082,118,816,851,911,82,154,266,NA,NA,NA,NA
"10/01/2015",20,114,377,97,65,2177,1604,0,512,0,52,61,408,138,67,1353,1017,510,0,341,1629,306,230,942,0,1134,955,87,632,806,1255,54,151,195,NA,NA,NA,NA
"10/01/2015",21,144,266,99,57,2025,1802,0,410,0,74,76,314,143,79,1244,988,485,0,297,1467,307,211,922,0,993,893,69,591,764,1246,56,135,146,NA,NA,NA,NA
"10/01/2015",22,110,279,100,62,1684,1298,0,392,0,72,76,229,81,42,1219,967,479,0,236,1276,402,201,951,0,798,814,69,365,817,1269,134,174,114,NA,NA,NA,NA
"10/01/2015",23,12,183,70,77,1525,1579,0,357,0,68,65,181,49,62,944,809,513,0,231,1123,351,172,837,0,702,622,60,287,882,804,63,101,113,NA,NA,NA,NA
"11/01/2015",0,7,96,47,42,854,904,0,193,0,24,29,97,26,41,542,508,374,0,178,654,249,109,577,0,411,489,38,170,719,517,29,51,67,NA,NA,NA,NA
"11/01/2015",1,3,64,28,41,449,437,0,137,0,22,25,23,5,18,291,331,167,0,153,353,88,87,642,0,278,343,22,103,621,260,35,28,22,NA,NA,NA,NA
"11/01/2015",2,3,25,14,37,396,353,0,137,0,19,15,10,7,3,204,203,100,0,99,289,64,57,542,0,170,291,20,70,405,93,6,20,13,NA,NA,NA,NA
"11/01/2015",3,0,20,15,16,291,329,0,93,0,7,16,21,2,3,120,151,73,0,73,238,72,80,408,0,161,117,18,33,442,41,7,9,28,NA,NA,NA,NA
"11/01/2015",4,0,12,8,12,90,192,0,74,0,10,1,6,1,1,75,153,80,0,68,153,65,57,380,0,56,115,14,22,318,25,1,17,3,NA,NA,NA,NA
"11/01/2015",5,0,23,5,7,68,96,0,26,0,11,11,6,5,1,69,78,56,0,42,84,36,26,207,0,35,33,13,48,212,13,4,15,10,NA,NA,NA,NA
"11/01/2015",6,1,21,10,25,92,122,0,50,0,6,6,10,7,13,87,73,45,0,54,150,87,37,84,0,25,20,12,124,87,18,26,16,14,NA,NA,NA,NA
"11/01/2015",7,0,42,17,18,131,162,0,70,0,25,13,39,10,56,151,137,138,0,138,189,183,77,79,0,44,34,32,188,79,20,37,39,23,NA,NA,NA,NA
"11/01/2015",8,0,69,40,47,277,237,0,111,0,49,15,158,36,77,272,307,181,0,259,447,292,135,56,0,96,45,65,370,93,44,40,69,61,NA,NA,NA,NA
"11/01/2015",9,1,137,82,71,405,607,0,378,0,69,31,199,34,140,506,593,270,0,581,775,396,149,140,0,123,77,132,824,168,66,65,65,113,NA,NA,NA,NA
"11/01/2015",10,32,182,95,94,692,1244,0,977,0,59,82,312,63,166,1178,996,394,0,823,1215,596,286,244,0,288,213,221,1483,308,152,89,144,144,NA,NA,NA,NA
"11/01/2015",11,25,243,107,108,797,1844,0,1664,0,85,85,416,103,206,1694,1174,537,0,1300,1654,686,435,344,0,562,336,278,2151,451,219,83,164,109,NA,NA,NA,NA
"11/01/2015",12,16,314,168,89,1497,2428,0,1986,0,95,80,500,142,233,2233,1272,549,0,1578,1893,625,580,501,0,900,0,442,2579,580,422,96,149,92,NA,NA,NA,NA
"11/01/2015",13,18,324,168,92,1872,2780,0,2596,0,114,51,562,149,200,2354,1402,535,0,1718,2092,550,378,727,0,1070,0,379,2669,711,573,92,155,84,NA,NA,NA,NA
"11/01/2015",14,34,359,168,115,2194,2845,0,2770,0,118,52,583,198,233,2410,1415,574,0,1579,2248,604,354,721,0,1125,0,362,2879,736,724,80,152,94,NA,NA,NA,NA
"11/01/2015",15,33,313,118,83,2193,3034,0,2828,0,98,59,440,145,244,2423,1666,708,0,1397,2341,576,322,753,0,1100,0,305,2739,746,751,79,145,125,NA,NA,NA,NA
"11/01/2015",16,21,243,143,82,2261,2839,0,2522,0,104,62,459,155,222,2208,1544,653,0,758,2392,586,366,789,0,995,0,188,2328,690,866,61,176,109,NA,NA,NA,NA
"11/01/2015",17,25,276,117,91,2112,2449,0,1869,0,96,84,491,156,217,1949,1336,591,0,441,2322,555,274,812,0,921,0,144,1430,610,749,83,167,78,NA,NA,NA,NA
"11/01/2015",18,24,261,82,67,1954,1732,0,1068,0,118,83,346,127,173,1302,1285,642,0,380,1699,487,250,795,0,1005,0,109,728,628,946,84,182,70,NA,NA,NA,NA
"11/01/2015",19,19,207,63,81,1840,1504,0,536,0,120,75,417,156,126,1073,1066,512,0,300,1499,363,199,869,0,957,0,116,507,735,1056,65,200,97,NA,NA,NA,NA
"11/01/2015",20,22,220,36,42,1774,1459,0,400,0,73,60,448,135,122,1120,854,384,0,300,1215,352,176,813,0,861,0,91,347,660,1290,42,125,51,NA,NA,NA,NA
"11/01/2015",21,8,157,55,80,1483,1252,0,284,0,81,59,371,114,89,984,844,400,0,278,1248,251,148,597,0,648,472,75,409,472,1118,48,135,79,NA,NA,NA,NA
"11/01/2015",22,8,102,39,61,1089,948,0,189,0,55,59,153,50,46,959,487,614,0,177,1049,182,127,483,0,480,329,65,358,522,876,38,103,41,NA,NA,NA,NA
"11/01/2015",23,2,69,17,54,729,907,0,113,0,26,31,79,20,23,562,331,428,0,131,602,127,90,300,0,232,106,32,202,550,590,26,50,27,NA,NA,NA,NA
"12/01/2015",0,2,15,7,26,346,331,0,69,0,17,17,14,5,22,202,146,195,0,74,239,61,39,213,0,122,75,25,106,517,216,5,23,16,NA,NA,NA,NA
"12/01/2015",1,0,18,5,36,167,107,0,38,0,9,11,5,0,9,70,72,81,0,61,75,14,3,117,0,83,21,13,8,418,102,3,2,5,NA,NA,NA,NA
"12/01/2015",2,2,7,3,15,56,61,0,71,0,6,0,15,5,2,41,42,38,0,42,24,18,12,47,0,32,22,1,34,266,33,1,7,1,NA,NA,NA,NA
"12/01/2015",3,0,5,0,17,41,41,0,8,0,1,2,3,0,0,39,48,34,0,31,52,7,12,56,0,8,19,8,34,172,22,2,11,16,NA,NA,NA,NA
"12/01/2015",4,0,13,3,5,29,48,0,22,0,2,6,0,0,8,56,23,35,0,22,35,14,12,56,0,23,12,3,42,144,10,6,7,7,NA,NA,NA,NA
"12/01/2015",5,0,37,18,78,74,98,0,10,0,44,8,15,2,24,89,91,81,0,19,102,122,48,43,0,24,27,3,104,232,4,13,16,5,NA,NA,NA,NA
"12/01/2015",6,1,196,123,541,137,159,0,70,0,297,76,76,11,95,272,403,219,0,81,488,592,136,88,0,34,25,26,320,60,22,56,46,68,NA,NA,NA,NA
"12/01/2015",7,5,683,682,1852,329,432,0,177,0,1229,228,175,32,246,784,1057,565,0,162,1250,1600,418,116,0,64,50,54,711,126,72,187,119,164,NA,NA,NA,NA
"12/01/2015",8,10,1864,1609,4633,768,928,0,616,0,2295,376,338,70,464,1928,2332,1154,0,348,2361,3016,871,293,0,182,133,113,2068,249,136,417,269,440,NA,NA,NA,NA
"12/01/2015",9,5,1051,765,1780,764,1241,0,730,0,956,245,177,26,186,1097,1292,481,0,423,1629,1791,538,238,0,192,104,82,1038,295,137,215,137,419,NA,NA,NA,NA
